timestamp,product,dealer,price,currency,in_stock,url
2026-07-26T21:58:04.628007,10oz Silver Bar (any brand),Indigo Precious Metals,826.73,SGD,True,https://www.indigopreciousmetals.com/10-oz-ntr-metals-silver-bar.html
2026-07-26T21:58:04.628007,10oz Silver Bar (any brand),Silver Bullion,853.26,SGD,True,https://www.silverbullion.com.sg/Product/Detail/Silver_Minted_Bar_Royal_Canadian_Mint_10oz
2026-07-26T21:58:04.628007,100g Silver Bar (any brand),Indigo Precious Metals,270.88,SGD,True,https://www.indigopreciousmetals.com/100-gram-valcambi-silver-minted-bar-pre-order-eta-march.html
2026-07-26T21:58:04.628007,250g Silver Bar (any brand),BullionStar,699.33,SGD,True,https://www.bullionstar.com/buy/product/silver-metalor-250g
2026-07-26T21:58:04.628007,500g Silver Bar (any brand),Indigo Precious Metals,1295.02,SGD,True,https://www.indigopreciousmetals.com/500-gram-valcambi-silver-minted-bar.html
2026-07-26T21:58:04.628007,500g Silver Bar (any brand),BullionStar,1316.49,SGD,True,https://www.bullionstar.com/buy/product/silver-metalor-500g-circulated
2026-07-26T21:58:04.628007,1kg Silver Bar (any brand),Indigo Precious Metals,2556.97,SGD,True,https://www.indigopreciousmetals.com/jbr-uk-silver-1-kilo-bar-lbma-good-delivery-indigo-precious-metals.html
2026-07-26T21:58:04.628007,1kg Silver Bar (any brand),Silver Bullion,2580.66,SGD,True,https://www.silverbullion.com.sg/Product/Detail/Silver_Bar_LBMA_Various_Brand_1kg
2026-07-26T21:58:04.628007,1kg Silver Bar (any brand),BullionStar,2603.01,SGD,True,https://www.bullionstar.com/buy/product/silver-metalor-circulated-1kg
2026-07-26T21:58:04.628007,1kg Silver Bar (any brand),GoldSilver Central,2792.90,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-silver/buy-silver-bar/metalor/metalor-silver-bar-1kg/
